business_id,business_postal_code,business_latitude,business_longitude,inspection_score,violation_id,violation_type,risk_category,neighborhoods,inspection_year,inspection_month,inspection_day
1854,94104,37.791148,-122.402262,81,103133,1,2,108,2019,4,11
60334,94112,37.727239,-122.432799,80,103154,1,1,90,2018,4,26
1632,94110,37.748164,-122.418241,87,103142,1,1,83,2019,4,2
39113,94103,37.783827,-122.405051,91,103103,2,3,32,2018,3,19
33527,94115,37.782817,-122.432577,80,103114,1,3,97,2019,1,8
28468,94102,37.787128,-122.410365,90,103157,4,1,50,2019,5,22
3715,94110,37.764272,-122.421898,82,103142,1,1,37,2017,9,19
562,94103,37.771437,-122.423892,89,103105,2,3,27,2019,4,5
3529,94133,37.796093,-122.405918,72,103103,2,3,104,2017,4,24
64236,94102,37.78881,-122.41188,75,103103,2,3,50,2019,3,5
59577,94103,37.784848,-122.406892,81,103156,4,1,32,2019,9,30
7649,94110,37.757608,-122.409771,92,103161,1,1,53,2017,7,21
5212,94103,37.766759,-122.407571,84,103131,1,2,33,2017,9,5
606,94121,37.781624,-122.492609,78,103154,1,1,8,2017,7,20
33940,94107,37.760018,-122.396813,90,103119,3,2,54,2018,1,30
34395,94133,37.797665,-122.406273,98,103144,4,1,106,2018,5,8
59520,94121,37.779663,-122.493618,94,103124,1,2,8,2018,4,26
1692,94104,37.791318,-122.403757,81,103157,4,1,108,2017,9,13
62702,94133,37.79668,-122.40498,92,103120,2,2,106,2017,3,17
3409,94105,37.792604,-122.392268,76,103124,1,2,108,2017,5,23
972,94122,37.753614,-122.490219,83,103154,1,1,39,2016,11,9
33388,94111,37.794168,-122.396457,96,103157,4,1,108,2019,3,7
2357,94110,37.752408,-122.418535,67,103131,1,2,53,2017,6,2
240,94121,37.775663,-122.497949,77,103150,3,1,8,2018,7,12
4894,94117,37.771748,-122.433493,87,103152,1,1,26,2018,5,8
1442,94133,37.807155,-122.419004,90,103144,4,1,99,2019,6,6
33442,94109,37.792784,-122.421164,83,103149,1,1,105,2018,7,19
2044,94133,37.806546,-122.419277,96,103120,2,2,99,2019,6,25
2601,94108,37.789883,-122.408666,79,103105,2,3,19,2019,1,18
63940,94110,37.752813,-122.418496,88,103157,4,1,53,2017,2,2
4656,94103,37.784247,-122.403989,96,103147,3,1,32,2019,1,22
34662,94133,37.798088,-122.405368,89,103109,1,3,106,2018,4,30
63918,94133,37.797378,-122.403344,92,103120,2,2,106,2019,8,23
4469,94133,37.808352,-122.415157,96,103124,1,2,99,2019,5,23
1337,94110,37.744726,-122.420395,88,103154,1,1,83,2016,11,3
60475,94105,37.792577,-122.393992,76,103105,2,3,108,2019,3,4
2249,94104,37.789552,-122.401999,88,103148,3,1,108,2017,12,4
3285,94109,37.787438,-122.419952,86,103154,1,1,50,2019,7,30
5605,94115,37.791426,-122.431039,98,103144,4,1,102,2017,7,21
39888,94131,37.743427,-122.426664,90,103162,1,1,84,2018,1,10
5124,94109,37.786477,-122.415454,96,103156,4,1,50,2016,12,27
5033,94131,37.734619,-122.432379,83,103119,3,2,96,2018,8,3
64814,94115,37.787323,-122.440323,92,103139,2,1,103,2019,1,14
25161,94102,37.7877,-122.408345,92,103147,3,1,19,2017,3,8
64346,94115,37.786951,-122.433362,73,103124,1,2,101,2018,6,15
2638,94103,37.764814,-122.423089,81,103156,4,1,37,2019,7,17
33378,94132,37.73017,-122.502535,90,103173,4,2,43,2017,8,15
37166,94103,37.781664,-122.404778,92,103127,2,2,32,2016,12,15
63651,94102,37.788918,-122.408507,88,103131,1,2,19,2019,2,12
7276,94102,37.782939,-122.412479,94,103139,2,1,20,2017,9,22
18047,94110,37.753463,-122.418536,72,103132,2,2,53,2017,1,26
3861,94134,37.731788,-122.405381,83,103144,4,1,91,2019,9,3
36022,94124,37.743419,-122.383536,86,103149,1,1,76,2019,7,23
3056,94102,37.786458,-122.409677,92,103133,1,2,19,2017,2,17
5016,94133,37.795202,-122.413169,78,103108,1,3,16,2019,8,16
3328,94109,37.805728,-122.420564,98,103144,4,1,98,2018,2,22
3626,94110,37.753823,-122.420786,96,103124,1,2,53,2019,5,23
37038,94103,37.764693,-122.403699,94,103154,1,1,54,2017,1,31
835,94133,37.797223,-122.410513,86,103149,1,1,107,2017,11,14
1952,94116,37.742477,-122.487507,94,103142,1,1,40,2016,12,20
36687,94110,37.756893,-122.420849,80,103103,2,3,53,2017,7,20
62900,94115,37.788822,-122.434116,85,103120,2,2,103,2018,2,1
1426,94112,37.726117,-122.433817,70,103105,2,3,94,2016,10,26
5880,94133,37.804368,-122.411617,98,103154,1,1,106,2019,2,27
1323,94123,37.798528,-122.424394,94,103158,4,1,15,2017,11,27
39052,94105,37.791957,-122.393379,92,103154,1,1,108,2019,3,20
403,94103,37.784317,-122.407563,88,103119,3,2,32,2019,8,22
4559,94115,37.785623,-122.436498,89,103112,3,3,103,2018,5,2
792,94133,37.791924,-122.398588,85,103131,1,2,108,2017,7,13
151,94117,37.771487,-122.437047,81,103102,1,3,26,2018,5,14
60518,94116,37.742743,-122.481749,78,103109,1,3,40,2017,8,24
1973,94121,37.782169,-122.481942,90,103162,1,1,8,2019,5,17
5884,94108,37.794008,-122.408734,93,103103,2,3,104,2019,9,6
61093,94118,37.783221,-122.459588,90,103144,4,1,5,2018,1,8
14285,94111,37.791864,-122.399724,78,103102,1,3,108,2016,12,27
8948,94103,37.784858,-122.407764,88,103133,1,2,19,2018,2,8
3280,94115,37.788307,-122.433667,82,103144,4,1,102,2018,1,29
409,94105,37.788613,-122.393894,83,103124,1,2,32,2017,6,27
39708,94105,37.792663,-122.392403,83,103124,1,2,108,2019,6,27
1959,94122,37.758941,-122.48591,87,103139,2,1,39,2018,1,30
2063,94123,37.800248,-122.433053,74,103103,2,3,17,2017,11,13
59215,94108,37.795675,-122.405098,94,103157,4,1,104,2017,11,13
4421,94133,37.80824,-122.410189,88,103120,2,2,99,2017,9,21
5006,94110,37.752156,-122.41916,92,103131,1,2,53,2017,8,7
2240,94108,37.793687,-122.396592,85,103133,1,2,108,2019,2,19
3200,94105,37.789867,-122.399462,81,103120,2,2,108,2019,2,27
194,94134,37.715126,-122.398901,86,103149,1,1,89,2019,3,19
3183,94122,37.763964,-122.467639,89,103105,2,3,109,2019,6,26
36474,94104,37.788327,-122.401444,80,103103,2,3,108,2019,4,22
3458,94103,37.775833,-122.408915,96,103143,3,1,32,2018,7,24
1685,94133,37.796098,-122.406275,76,103105,2,3,104,2016,10,19
57628,94121,37.779953,-122.485327,90,103144,4,1,8,2018,3,9
5124,94109,37.786477,-122.415454,96,103142,1,1,50,2017,10,12
3335,94109,37.794298,-122.421387,82,103120,2,2,105,2017,9,12
39776,94110,37.761637,-122.419385,65,103138,2,1,53,2019,4,22
985,94116,37.742048,-122.499002,67,103114,1,3,39,2017,8,10
305,94123,37.800763,-122.436536,88,103154,1,1,17,2018,1,4
63082,94123,37.797933,-122.428627,81,103120,2,2,15,2018,7,31
3838,94103,37.764908,-122.422442,72,103116,2,2,37,2018,2,22
39695,94121,37.780515,-122.477846,90,103132,2,2,5,2019,1,30
6005,94107,37.781307,-122.400338,94,103131,1,2,32,2017,10,16
619,94112,37.724824,-122.460726,86,103154,1,1,64,2019,1,10
2646,94110,37.759823,-122.421346,84,103154,1,1,53,2018,5,3
489,94133,37.796718,-122.408714,80,103149,1,1,104,2016,12,20
25167,94112,37.726402,-122.433476,91,103135,2,1,90,2019,5,7
2996,94105,37.789394,-122.390073,85,103149,1,1,30,2018,4,25
6025,94115,37.786428,-122.430883,92,103144,4,1,101,2018,4,25
63406,94123,37.798172,-122.445962,92,103120,2,2,14,2017,12,27
1043,94117,37.774198,-122.444214,83,103131,1,2,24,2018,9,28
3885,94123,37.800384,-122.437864,86,103124,1,2,17,2018,3,21
61390,94103,37.777504,-122.406948,96,103120,2,2,32,2019,7,16
64004,94110,37.754298,-122.411272,96,103149,1,1,53,2016,12,30
4480,94114,37.751413,-122.431629,98,103142,1,1,84,2018,7,11
2933,94133,37.808098,-122.417194,79,103147,3,1,99,2018,2,8
3102,94107,37.781865,-122.388433,82,103118,1,2,31,2018,6,5
37060,94118,37.782576,-122.46648,85,103142,1,1,5,2019,5,7
1939,94105,37.787838,-122.400998,98,103142,1,1,32,2018,5,3
3200,94105,37.789867,-122.399462,81,103154,1,1,108,2019,2,27
36685,94110,37.751868,-122.420665,91,103157,4,1,53,2016,10,25
3237,94122,37.763274,-122.483179,75,103118,1,2,39,2019,8,20
16349,94110,37.752764,-122.409588,90,103142,1,1,53,2018,2,27
2323,94117,37.770147,-122.446044,92,103133,1,2,25,2019,4,11
1973,94121,37.782169,-122.481942,69,103114,1,3,8,2016,10,13
1047,94117,37.770063,-122.446247,83,103131,1,2,25,2018,8,22
4533,94108,37.795594,-122.408204,74,103131,1,2,104,2019,3,20
2263,94118,37.782933,-122.464089,68,103131,1,2,5,2019,4,2
1261,94117,37.766097,-122.449997,88,103157,4,1,29,2017,12,1
64501,94110,37.736323,-122.42428,79,103102,1,3,61,2017,11,16
95,94110,37.739207,-122.417447,83,103124,1,2,83,2017,10,16
38427,94112,37.72604,-122.433714,81,103149,1,1,90,2019,2,11
4732,94109,37.785068,-122.418983,90,103145,2,1,20,2016,10,19
39667,94105,37.789437,-122.401111,83,103109,1,3,108,2017,3,8
2632,94110,37.738927,-122.414757,87,103112,3,3,83,2017,8,29
29610,94109,37.783664,-122.417635,79,103114,1,3,20,2017,9,1
3196,94116,37.735943,-122.503086,90,103161,1,1,40,2018,1,18
19379,94104,37.789064,-122.402861,90,103149,1,1,19,2017,11,14
6432,94115,37.790494,-122.434174,94,103131,1,2,102,2018,5,24
36589,94110,37.749603,-122.408928,67,103142,1,1,53,2018,6,4
19002,94121,37.780421,-122.479933,87,103144,4,1,8,2019,8,22
61579,94110,37.762898,-122.419505,67,103147,3,1,53,2017,6,30
7748,94124,37.730164,-122.399114,90,103144,4,1,86,2019,6,7
11568,94111,37.795225,-122.39377,87,103119,3,2,108,2017,11,13
6944,94133,37.797753,-122.407597,90,103147,3,1,106,2017,11,30
4610,94108,37.790034,-122.407104,92,103144,4,1,19,2019,3,11
184,94110,37.755124,-122.420916,96,103131,1,2,53,2018,12,19
2599,94134,37.727159,-122.403452,81,103124,1,2,91,2017,3,15
1021,94110,37.751885,-122.418406,82,103124,1,2,53,2019,4,2
2008,94133,37.786766,-122.461545,94,103154,1,1,4,2019,6,25
3566,94118,37.785117,-122.464041,89,103105,2,3,4,2018,1,25
1710,94108,37.787936,-122.406712,94,103149,1,1,19,2019,5,16
2240,94108,37.793687,-122.396592,90,103144,4,1,108,2019,9,4
61736,94110,37.751587,-122.418444,92,103154,1,1,53,2018,9,18
32586,94103,37.776494,-122.408562,94,103124,1,2,32,2019,3,14
38611,94105,37.788613,-122.393894,86,103139,2,1,32,2018,12,11
16424,94110,37.747496,-122.40957,92,103154,1,1,60,2018,2,8
4907,94103,37.765262,-122.41523,80,103132,2,2,53,2017,1,5
19170,94110,37.739041,-122.415636,98,103144,4,1,83,2019,9,9
64141,94109,37.789278,-122.420387,83,103105,2,3,50,2018,9,4
3046,94115,37.788773,-122.434697,82,103149,1,1,103,2019,2,8
1147,94132,37.730105,-122.478441,94,103144,4,1,41,2018,1,2
62896,94105,37.789057,-122.395322,78,103124,1,2,32,2017,10,18
61438,94115,37.7773,-122.441709,87,103144,4,1,97,2018,10,16
7772,94110,37.752549,-122.414425,92,103144,4,1,53,2017,11,17
7558,94118,37.782724,-122.46826,92,103143,3,1,5,2019,10,1
3982,94103,37.771501,-122.413439,94,103154,1,1,32,2017,2,27
21982,94110,37.736438,-122.424269,87,103145,2,1,61,2017,11,16
33710,94110,37.752455,-122.414116,96,103142,1,1,53,2017,9,12
19094,94118,37.786663,-122.451147,89,103144,4,1,11,2018,10,25
2925,94102,37.788954,-122.410467,92,103139,2,1,50,2019,4,18
16784,94105,37.792577,-122.393992,89,103105,2,3,108,2019,3,25
3076,94103,37.764437,-122.421885,84,103120,2,2,37,2017,6,30
64361,94118,37.778382,-122.462787,92,103154,1,1,5,2016,10,6
2716,94118,37.782888,-122.466101,82,103124,1,2,5,2016,10,27
3877,94123,37.798835,-122.435894,79,103149,1,1,15,2018,1,4
99,94108,37.794293,-122.405967,82,103139,2,1,104,2017,12,7
63084,94118,37.783008,-122.463562,63,103144,4,1,5,2018,6,7
320,94109,37.786545,-122.419894,77,103129,3,2,50,2017,10,4
34787,94121,37.780148,-122.485532,96,103150,3,1,8,2017,9,25
62735,94110,37.7533,-122.41863,84,103120,2,2,53,2018,7,24
60115,94122,37.752923,-122.505759,84,103133,1,2,39,2017,10,17
2755,94118,37.787364,-122.45299,85,103114,1,3,10,2016,12,5
5854,94115,37.783427,-122.437747,98,103144,4,1,97,2017,11,1
9684,94109,37.785908,-122.41981,82,103153,2,1,50,2017,10,25
40185,94111,37.796921,-122.400039,87,103147,3,1,77,2019,3,7
3134,94111,37.793777,-122.398857,85,103139,2,1,108,2017,9,19
628,94115,37.786407,-122.440057,79,103157,4,1,103,2019,7,29
4837,94122,37.753718,-122.488821,93,103112,3,3,39,2017,10,2
542,94118,37.782799,-122.467852,84,103138,2,1,5,2019,8,16
25374,94111,37.801285,-122.400404,85,103103,2,3,77,2019,8,21
1345,94109,37.790683,-122.420264,80,103154,1,1,105,2018,6,26
39888,94131,37.743427,-122.426664,96,103161,1,1,84,2017,4,25
824,94112,37.724579,-122.434879,77,103105,2,3,94,2018,6,13
2317,94110,37.759933,-122.421356,90,103120,2,2,53,2018,4,11
16441,94134,37.728718,-122.404101,74,103144,4,1,91,2017,11,20
7761,94110,37.736628,-122.424163,92,103124,1,2,61,2019,3,19
4209,94108,37.791367,-122.407257,98,103139,2,1,104,2019,2,25
9248,94115,37.785457,-122.430317,96,103144,4,1,101,2019,2,21
11594,94107,37.779237,-122.397709,90,103119,3,2,32,2017,1,30
59833,94104,37.793693,-122.401194,89,103129,3,2,108,2019,9,16
3496,94102,37.788227,-122.411727,93,103109,1,3,50,2019,5,23
3591,94121,37.780144,-122.481939,78,103109,1,3,8,2018,8,9
2987,94133,37.798217,-122.404214,92,103157,4,1,106,2018,12,26
552,94122,37.763428,-122.481736,89,103154,1,1,39,2017,1,10
253,94112,37.725949,-122.433906,92,103154,1,1,94,2017,11,14
3803,94102,37.788937,-122.411074,90,103129,3,2,50,2019,5,29
384,94110,37.73571,-122.424528,73,103105,2,3,61,2019,3,21
1337,94110,37.744726,-122.420395,85,103131,1,2,83,2017,10,30
4906,94103,37.768274,-122.419299,94,103120,2,2,53,2018,5,7
1991,94122,37.764073,-122.507779,81,103133,1,2,39,2019,8,14
1527,94107,37.780263,-122.403323,84,103102,1,3,32,2017,8,15
5841,94122,37.763543,-122.476332,96,103142,1,1,109,2017,4,19
4593,94133,37.80824,-122.410189,96,103161,1,1,99,2017,9,13
3046,94115,37.788773,-122.434697,82,103120,2,2,103,2019,2,8
2807,94109,37.806153,-122.420474,86,103119,3,2,98,2017,11,2
1203,94118,37.780834,-122.46659,77,103149,1,1,5,2017,8,3
61915,94112,37.710685,-122.447907,83,103119,3,2,66,2019,1,9
3345,94123,37.797578,-122.431883,79,103119,3,2,15,2018,4,12
5940,94133,37.801278,-122.410384,73,103149,1,1,106,2018,10,3
63112,94116,37.742993,-122.475859,92,103161,1,1,40,2018,1,30
62000,94109,37.788128,-122.409705,92,103149,1,1,19,2019,1,11
3114,94133,37.808931,-122.415069,82,103109,1,3,99,2017,11,6
2649,94110,37.762527,-122.419475,77,103131,1,2,53,2018,4,9
2223,94133,37.795835,-122.407828,88,103156,4,1,104,2019,7,23
1144,94109,37.790324,-122.420664,88,103147,3,1,105,2018,2,26
1534,94133,37.796517,-122.405167,91,103109,1,3,106,2019,4,1
1854,94104,37.791148,-122.402262,90,103124,1,2,108,2016,12,29
27350,94110,37.761965,-122.417948,85,103102,1,3,53,2018,6,20
17723,94127,37.738857,-122.457584,84,103133,1,2,117,2018,2,22
59331,94112,37.723638,-122.452273,87,103120,2,2,95,2018,4,10
4700,94115,37.785093,-122.441498,90,103144,4,1,103,2019,9,3
19373,94124,37.737021,-122.390043,81,103120,2,2,86,2019,3,14
486,94133,37.797398,-122.405322,85,103105,2,3,106,2019,4,4
58574,94107,37.780527,-122.397922,87,103121,2,2,32,2018,5,4
77,94104,37.792888,-122.403135,96,103154,1,1,108,2016,10,5
4817,94124,37.733019,-122.391239,94,103131,1,2,86,2017,1,19
2749,94110,37.745433,-122.419945,94,103154,1,1,83,2016,11,28
2622,94134,37.729408,-122.404391,64,103119,3,2,91,2019,1,24
12970,94110,37.750134,-122.413935,98,103154,1,1,53,2018,9,28
62578,94108,37.794193,-122.406677,66,103145,2,1,104,2017,12,7
1867,94104,37.790844,-122.403168,88,103154,1,1,19,2018,5,23
3920,94103,37.765708,-122.409002,94,103153,2,1,53,2019,1,2
3492,94108,37.792308,-122.409186,92,103124,1,2,16,2017,11,15
16441,94134,37.728718,-122.404101,74,103103,2,3,91,2017,11,20
1791,94121,37.781597,-122.492544,88,103145,2,1,8,2018,12,7
7489,94110,37.763803,-122.417326,94,103132,2,2,53,2018,7,10
5831,94118,37.778382,-122.462787,96,103129,3,2,5,2018,2,14
3025,94122,37.754086,-122.47835,80,103120,2,2,39,2019,4,30
33945,94105,37.790697,-122.399563,90,103134,1,2,108,2017,1,20
943,94114,37.768776,-122.429095,76,103116,2,2,28,2018,4,26
253,94112,37.725949,-122.433906,96,103154,1,1,94,2016,12,8
4982,94109,37.788658,-122.423627,96,103151,3,1,100,2017,2,7
3189,94121,37.780439,-122.478982,92,103145,2,1,8,2019,7,1
63896,94124,37.723466,-122.390795,89,103105,2,3,88,2017,1,20
1352,94114,37.760954,-122.434935,74,103135,2,1,38,2018,6,20
60473,94109,37.785503,-122.415157,87,103138,2,1,20,2018,5,15
36378,94103,37.774691,-122.410535,92,103124,1,2,32,2017,1,31
544,94118,37.782534,-122.466615,72,103109,1,3,5,2018,9,25
36861,94102,37.777673,-122.424087,91,103102,1,3,22,2017,12,19
33375,94132,37.721453,-122.48629,83,103145,2,1,43,2017,8,15
18102,94121,37.775728,-122.497701,71,103119,3,2,8,2019,2,20
3643,94102,37.776294,-122.426264,86,103131,1,2,22,2017,4,19
34186,94109,37.786528,-122.415064,86,103150,3,1,50,2017,6,28
36673,94109,37.786197,-122.417614,90,103158,4,1,50,2018,4,23
3286,94109,37.787998,-122.420117,87,103149,1,1,50,2018,3,1
2869,94133,37.806288,-122.416244,94,103119,3,2,99,2017,10,20
25151,94102,37.7877,-122.408345,94,103119,3,2,19,2017,3,8
64161,94109,37.786119,-122.418182,70,103132,2,2,50,2017,6,23
4803,94134,37.730527,-122.404861,74,103109,1,3,91,2017,1,3
59949,94109,37.788964,-122.420384,94,103133,1,2,50,2017,10,17
62775,94123,37.800468,-122.431434,94,103154,1,1,17,2018,2,9
64790,94111,37.792027,-122.399686,85,103103,2,3,108,2019,4,8
18047,94110,37.753463,-122.418536,79,103153,2,1,53,2019,7,31
1632,94110,37.748164,-122.418241,96,103137,1,1,83,2017,8,30
40217,94121,37.783758,-122.482885,92,103157,4,1,8,2019,7,22
2836,94133,37.80824,-122.410189,94,103144,4,1,99,2019,7,22
27799,94103,37.784848,-122.406892,85,103139,2,1,32,2019,7,24
2620,94117,37.765174,-122.449884,96,103136,1,1,29,2017,12,14
1798,94103,37.777113,-122.404379,96,103133,1,2,32,2019,7,8
5995,94108,37.791586,-122.408452,98,103144,4,1,16,2017,11,16
7210,94114,37.765728,-122.433275,98,103144,4,1,28,2017,11,10
2519,94109,37.786864,-122.423218,90,103133,1,2,100,2016,11,29
5810,94112,37.721825,-122.442876,89,103120,2,2,80,2019,9,20
19169,94112,37.72285,-122.436245,88,103149,1,1,80,2017,6,8
631,94115,37.78332,-122.432647,87,103103,2,3,101,2018,3,14
21407,94103,37.787451,-122.403337,77,103116,2,2,32,2019,3,14
36348,94110,37.762217,-122.415035,92,103149,1,1,53,2017,1,12
64384,94107,37.778414,-122.394411,87,103150,3,1,32,2019,4,17
3443,94133,37.80824,-122.410189,94,103144,4,1,99,2018,5,10
7747,94112,37.71954,-122.438775,81,103144,4,1,80,2019,8,20
6739,94133,37.796303,-122.408354,84,103150,3,1,104,2017,8,28
2788,94133,37.800424,-122.410894,92,103133,1,2,107,2018,6,12
4678,94118,37.781139,-122.468635,75,103147,3,1,5,2017,10,20
741,94127,37.740052,-122.466544,94,103144,4,1,46,2018,2,22
37755,94117,37.771483,-122.435127,88,103157,4,1,26,2019,4,17
59040,94118,37.782255,-122.449956,88,103129,3,2,11,2019,8,16
1232,94102,37.786316,-122.409371,88,103139,2,1,19,2019,2,11
4917,94110,37.752373,-122.410876,69,103124,1,2,53,2018,6,5
33935,94110,37.739466,-122.41895,90,103144,4,1,83,2019,6,11
587,94127,37.740654,-122.465389,88,103133,1,2,46,2018,1,31
5993,94121,37.780174,-122.481229,91,103153,2,1,8,2019,2,25
59016,94112,37.716782,-122.440816,96,103124,1,2,80,2017,1,6
62462,94102,37.781518,-122.416982,73,103114,1,3,20,2017,10,23
2106,94102,37.786693,-122.413367,94,103120,2,2,20,2019,6,7
489,94133,37.796718,-122.408714,75,103131,1,2,104,2017,11,30
2632,94110,37.738927,-122.414757,94,103142,1,1,83,2017,3,9
36534,94118,37.787218,-122.447403,86,103119,3,2,10,2018,6,12
7645,94110,37.754513,-122.418626,86,103124,1,2,53,2018,10,23
2325,94117,37.769428,-122.451604,84,103157,4,1,25,2017,1,25
4502,94134,37.727739,-122.403579,77,103139,2,1,91,2017,4,13
4842,94116,37.735488,-122.501599,90,103120,2,2,40,2017,2,9
3206,94121,37.782068,-122.484432,72,103129,3,2,8,2018,10,3
2135,94105,37.790863,-122.393159,90,103119,3,2,108,2018,2,22
29610,94109,37.783664,-122.417635,66,103131,1,2,20,2018,10,9
22606,94131,37.734072,-122.433948,90,103154,1,1,96,2017,3,8
9631,94111,37.794066,-122.396535,88,103120,2,2,108,2018,6,7
59872,94117,37.765164,-122.449874,90,103154,1,1,29,2018,10,29
59153,94102,37.78453,-122.409392,84,103144,4,1,20,2017,10,18
59691,94108,37.790323,-122.407348,91,103104,2,3,19,2018,4,25
1199,94118,37.781507,-122.456176,81,103129,3,2,11,2018,12,14
64176,94118,37.780523,-122.47358,83,103145,2,1,5,2018,7,25
62632,94103,37.774759,-122.404133,84,103131,1,2,32,2017,1,11
36213,94111,37.795108,-122.396184,96,103147,3,1,108,2019,3,11
4787,94103,37.778033,-122.40943,86,103119,3,2,32,2017,10,2
61669,94104,37.792237,-122.400124,86,103133,1,2,108,2019,4,8
61512,94123,37.800414,-122.439127,92,103124,1,2,17,2018,1,2
302,94109,37.786084,-122.417889,81,103109,1,3,20,2017,7,28
5807,94112,37.714304,-122.459115,92,103119,3,2,81,2019,10,3
32556,94121,37.779853,-122.509128,77,103120,2,2,6,2018,6,20
3055,94115,37.783253,-122.431034,83,103109,1,3,97,2019,8,13
15738,94105,37.787343,-122.398902,75,103120,2,2,32,2019,1,2
10280,94102,37.782034,-122.419777,81,103154,1,1,21,2018,10,18
63763,94110,37.748813,-122.421569,77,103133,1,2,53,2018,11,29
2717,94118,37.782823,-122.466359,76,103157,4,1,5,2019,1,25
1926,94121,37.782971,-122.496324,92,103152,1,1,7,2018,9,19
3850,94114,37.759404,-122.434836,90,103145,2,1,38,2018,10,9
393,94112,37.719692,-122.438575,81,103124,1,2,80,2019,8,29
38379,94110,37.762344,-122.419386,88,103142,1,1,53,2018,6,25
1508,94133,37.795202,-122.413169,90,103143,3,1,16,2018,2,20
18874,94133,37.797978,-122.406134,96,103119,3,2,106,2019,5,1
6500,94115,37.788638,-122.442217,90,103120,2,2,102,2017,5,12
547,94121,37.775728,-122.497522,94,103139,2,1,8,2017,2,24
473,94133,37.79886,-122.408204,90,103149,1,1,106,2018,4,9
4607,94108,37.795594,-122.408204,82,103154,1,1,104,2019,4,22
1726,94112,37.728979,-122.431008,92,103161,1,1,94,2019,6,11
2721,94114,37.766814,-122.428846,84,103124,1,2,37,2019,8,21
4108,94111,37.797473,-122.39592,92,103154,1,1,77,2017,1,11
9298,94121,37.781595,-122.492586,86,103124,1,2,8,2017,10,11
60649,94132,37.717766,-122.474386,98,103149,1,1,42,2019,4,12
102,94102,37.788484,-122.410045,94,103149,1,1,19,2019,5,8
1031,94102,37.775538,-122.426264,82,103124,1,2,22,2019,4,1
